shop_id,date,date_block_num,item_id,item_price,item_cnt_day,revenue
10,2013-11-26,290,229301,12510.0,34.0,14290.0
10,2013-11-27,160,145173,11789.0,16.0,11789.0
10,2013-11-28,100,82284,9468.0,10.0,9468.0
10,2013-11-29,250,183722,43232.0,56.0,317344.0
10,2013-11-30,410,450263,41955.0,47.0,60016.0
10,2013-12-01,0,372890,24332.0,47.0,25039.0
10,2013-12-02,22,142360,16444.0,27.0,20156.0
10,2013-12-03,32,67898,11941.0,28.0,20126.0
10,2013-12-04,81,276379,9081.0,31.0,10542.0
10,2013-12-05,44,92295,7114.0,12.0,7821.0
10,2013-12-06,105,234445,10461.0,21.0,10461.0
10,2013-12-07,222,378510,11146.0,40.0,11788.0
10,2013-12-08,126,123446,9288.0,19.0,9291.0
10,2013-12-09,272,376663,19080.0,36.0,19086.0
10,2013-12-10,396,352175,45678.0,48.0,47816.0
10,2013-12-12,264,197074,15422.0,26.0,15859.0
10,2013-12-13,407,434433,29036.0,41.0,29124.0
10,2013-12-14,363,327173,28821.0,34.0,28824.0
10,2013-12-15,220,156620,13843.0,20.0,13843.0
10,2013-12-16,330,322001,17560.0,32.0,17931.0
10,2013-12-17,330,346613,8757.0,51.0,8820.0
10,2013-12-18,352,299318,28962.0,33.0,29330.0
10,2013-12-19,352,312911,32023.0,35.0,50399.0
10,2013-12-20,473,378336,33506.0,50.0,37559.0
10,2013-12-21,429,323042,59957.0,40.0,59960.0
10,2013-12-22,374,309799,19003.0,37.0,19465.0
10,2013-12-23,440,353988,24045.0,43.0,26206.0
10,2013-12-24,187,185437,6915.0,17.0,6915.0
10,2013-12-25,330,269411,27234.0,33.0,28312.0
10,2013-12-26,451,370942,28719.0,45.0,30739.0
10,2013-12-27,638,552603,46673.0,60.0,49799.0
10,2013-12-28,803,532711,89975.0,93.0,104672.0
10,2013-12-29,726,583878,56935.0,78.0,60273.0
10,2013-12-30,836,632413,62571.0,88.0,69025.0
10,2013-12-31,726,514336,53222.0,85.0,66144.0
10,2014-01-02,169,137916,8905.0,13.0,8905.0
10,2014-01-03,392,283604,36008.0,29.0,36011.0
10,2014-01-04,255,124656,10393.0,17.0,10393.0
10,2014-01-05,256,198497,7339.0,16.0,7339.0
10,2014-01-06,408,215748,13825.0,27.0,15936.0
10,2014-01-07,288,112350,7658.0,18.0,7664.0
10,2014-01-08,285,165762,11992.0,21.0,18327.0
10,2014-01-09,380,185648,10115.0,20.0,10777.0
10,2014-01-10,315,150698,30851.48,18.0,53189.28
10,2014-01-11,528,224849,21395.49,24.0,21395.49
10,2014-01-12,368,189563,14542.29,16.0,14542.29
10,2014-01-13,348,313719,34020.0,35.0,34445.0
10,2014-01-14,240,191948,13368.0,21.0,13371.0
10,2014-01-15,216,134282,10035.0,20.0,10041.0
10,2014-01-16,144,79342,9829.0,33.0,10078.0
10,2014-01-17,264,231535,18156.0,24.0,18866.0
10,2014-01-18,216,190346,28308.0,18.0,28308.0
10,2014-01-19,276,188554,34026.0,23.0,34026.0
10,2014-01-20,204,123020,17956.0,17.0,17956.0
10,2014-01-21,180,153976,7115.0,16.0,7822.0
10,2014-01-22,360,371027,39887.0,30.0,39887.0
10,2014-01-23,156,115664,8364.0,15.0,9058.0
10,2014-01-24,324,283124,11900.0,38.0,15357.0
10,2014-01-25,492,378081,25398.0,42.0,25401.0
10,2014-01-26,192,149033,12747.0,19.0,13460.0
10,2014-01-27,204,191338,9339.0,20.0,10612.0
10,2014-01-28,132,118994,5186.0,12.0,5533.0
10,2014-01-29,336,177669,14831.0,32.0,17756.0
10,2014-01-30,264,155378,15614.0,26.0,18472.0
10,2014-01-31,288,227248,8593.0,25.0,9535.0
10,2014-02-01,468,453535,26236.0,43.0,26795.0
10,2014-02-02,286,213200,11750.0,23.0,12692.0
10,2014-02-03,420,278914,40402.0,33.0,41831.0
10,2014-02-04,150,58571,11576.0,10.0,11576.0
10,2014-02-05,176,67505,5671.0,11.0,5671.0
10,2014-02-06,221,89329,15229.0,15.0,19597.0
10,2014-02-07,450,293080,6836.0,25.0,6836.0
10,2014-02-08,361,263865,5698.0,20.0,7502.0
10,2014-02-09,400,226314,16405.0,20.0,16405.0
10,2014-02-10,357,197731,8087.160000000001,37.0,9285.6
10,2014-02-11,418,130398,12492.230000000001,21.0,13541.230000000003
10,2014-02-12,299,111000,33899.89,16.0,36921.61
10,2014-02-13,403,241998,24206.0,40.0,33473.0
10,2014-02-14,663,495120,18422.0,55.0,18434.0
10,2014-02-15,715,481236,34749.0,62.0,36178.0
10,2014-02-16,286,205806,10676.0,24.0,12807.0
10,2014-02-17,325,192470,25780.0,27.0,25842.0
10,2014-02-18,104,89130,5395.0,8.0,5395.0
10,2014-02-19,429,238176,13003.0,35.0,13261.0
10,2014-02-20,429,263991,45127.0,39.0,63942.0
10,2014-02-21,351,254672,20683.0,29.0,24868.0
10,2014-02-22,936,605436,49224.0,77.0,49790.0
10,2014-02-23,650,450081,29158.0,54.0,35074.0
10,2014-02-24,338,263997,15937.0,26.0,15937.0
10,2014-02-25,273,206498,9516.0,21.0,9516.0
10,2014-02-26,156,97005,26457.0,13.0,28529.0
10,2014-02-27,338,257224,19689.0,27.0,19692.0
10,2014-02-28,481,332711,15574.0,50.0,21800.0
10,2014-03-01,384,235021,28827.0,34.0,31539.0
10,2014-03-02,234,182538,10702.0,18.0,10702.0
10,2014-03-03,238,228608,6978.0,17.0,6978.0
10,2014-03-04,165,97162,4697.0,11.0,4697.0
10,2014-03-05,208,121294,11958.0,13.0,11958.0
10,2014-03-06,459,313419,11423.0,27.0,11423.0
10,2014-03-07,180,103890,7436.0,10.0,7436.0
10,2014-03-08,323,186400,7093.0,17.0,7093.0
10,2014-03-09,220,84246,4147.0,11.0,4147.0
10,2014-03-10,483,252408,32204.64,25.0,32719.32
10,2014-03-11,330,121717,9324.02,20.0,15484.36
10,2014-03-12,414,138179,57180.58,22.0,59988.600000000006
10,2014-03-13,238,127655,9905.0,21.0,13673.0
10,2014-03-14,462,318610,35618.0,45.0,43709.0
10,2014-03-15,280,179273,16531.0,27.0,20403.0
10,2014-03-16,490,354187,19588.0,42.0,23103.0
10,2014-03-17,1232,720805,32504.0,116.0,40791.0
10,2014-03-18,224,135587,5844.0,16.0,5844.0
10,2014-03-19,252,141774,34696.0,23.0,76826.0
10,2014-03-20,182,97623,30463.0,14.0,31098.0
10,2014-03-21,504,254313,44081.0,44.0,62460.0
10,2014-03-22,476,310913,23778.0,41.0,33431.0
10,2014-03-23,448,334271,26877.0,43.0,35062.0
10,2014-03-24,266,154323,11621.0,19.0,11621.0
10,2014-03-25,252,268955,5865.0,18.0,5865.0
10,2014-03-26,294,202982,32074.0,24.0,56568.0
10,2014-03-27,252,195540,9704.0,20.0,12004.0
10,2014-03-28,252,176504,23228.0,18.0,23228.0
10,2014-03-29,266,136260,49392.0,21.0,52396.0
10,2014-03-30,252,167522,10643.0,19.0,10646.0
10,2014-03-31,238,142343,10902.0,17.0,10902.0
10,2014-04-01,336,227149,19140.0,32.0,20805.0
10,2014-04-02,169,95344,8334.0,14.0,9041.0
10,2014-04-03,224,164652,9333.0,20.0,11766.0
10,2014-04-04,255,187758,6433.0,19.0,6439.0
10,2014-04-05,240,135378,3172.0,15.0,3172.0
10,2014-04-06,391,252852,10192.0,24.0,10990.0
10,2014-04-07,324,149906,36462.0,19.0,38981.0
10,2014-04-08,152,69023,4748.0,8.0,4748.0
10,2014-04-09,280,136950,30907.0,18.0,35663.0
10,2014-04-10,252,94699,9134.72,13.0,9646.4
10,2014-04-11,484,135803,35439.06000000001,25.0,37995.68000000001
10,2014-04-12,345,117904,30997.18,16.0,31000.18
10,2014-04-13,285,157745,23319.0,20.0,25616.0
10,2014-04-14,180,100168,6980.0,12.0,6980.0
10,2014-04-15,270,132852,13367.0,48.0,35180.0
10,2014-04-16,300,184532,36424.0,29.0,42662.0
10,2014-04-17,330,169797,12912.0,49.0,16410.0
10,2014-04-18,450,212150,16452.0,35.0,18308.0
10,2014-04-19,600,341962,22795.0,48.0,26512.0
10,2014-04-20,420,291207,12797.0,33.0,15039.0
10,2014-04-21,135,76210,7783.0,9.0,7783.0
10,2014-04-22,360,202754,12525.0,26.0,12531.0
10,2014-04-23,255,166791,18679.0,18.0,19314.0
10,2014-04-24,285,143706,9401.0,19.0,9401.0
10,2014-04-25,300,220483,7386.0,21.0,7389.0
10,2014-04-26,315,187265,14140.0,22.0,14408.0
10,2014-04-27,135,59574,4621.0,9.0,4621.0
10,2014-04-28,180,80596,31083.0,12.0,31083.0
10,2014-04-29,330,208524,14225.0,22.0,14225.0
10,2014-04-30,150,57239,7915.0,11.0,8577.0
10,2014-05-01,204,170944,10073.0,21.0,12144.0
10,2014-05-02,325,196483,38415.0,27.0,74425.0
10,2014-05-03,84,66968,2979.0,6.0,2979.0
10,2014-05-04,420,272610,16082.0,30.0,16088.0
10,2014-05-05,176,77671,9440.0,11.0,9440.0
10,2014-05-06,221,141814,6176.0,13.0,6176.0
10,2014-05-07,396,249222,17157.0,24.0,17163.0
10,2014-05-08,247,105708,8719.0,13.0,8719.0
10,2014-05-09,400,184051,36711.0,37.0,56498.0
10,2014-05-10,378,209157,10845.24,20.0,11113.24
10,2014-05-11,286,69877,11743.54,14.0,12378.54
10,2014-05-12,575,266763,46385.689999999995,29.0,47260.689999999995
10,2014-05-13,224,178175,8152.0,14.0,8152.0
10,2014-05-14,416,257309,13032.0,27.0,13035.0
10,2014-05-15,304,196924,22850.0,20.0,24851.0
10,2014-05-16,192,102162,5155.0,12.0,5155.0
10,2014-05-17,384,264591,8789.0,24.0,8789.0
10,2014-05-18,304,162738,18033.0,22.0,18773.0
10,2014-05-19,240,155554,3614.0,15.0,3614.0
10,2014-05-20,144,69908,8207.0,31.0,15821.0
10,2014-05-21,336,259612,19382.0,21.0,19382.0
10,2014-05-22,288,189218,6718.0,20.0,6991.0
10,2014-05-23,176,86967,7724.0,11.0,7724.0
10,2014-05-24,496,284459,15960.0,34.0,17307.0
10,2014-05-25,256,145723,8307.0,17.0,8310.0
10,2014-05-26,480,271496,41628.0,31.0,43664.0
10,2014-05-27,336,186105,23584.0,58.0,95942.0
10,2014-05-28,496,222255,65720.0,46.0,109714.0
10,2014-05-29,560,328704,25585.0,40.0,36884.0
10,2014-05-30,432,324182,21624.0,38.0,37369.0
10,2014-05-31,496,233381,26471.0,40.0,36886.0
10,2014-06-01,300,189288,27483.0,28.0,28043.0
10,2014-06-02,299,203346,14516.0,24.0,14568.0
10,2014-06-03,168,105869,9779.0,32.0,9839.0
10,2014-06-04,480,333078,22722.0,35.0,23670.0
10,2014-06-05,256,158855,5857.0,16.0,5857.0
10,2014-06-06,204,78078,8354.0,14.0,10204.0
10,2014-06-07,306,165552,12001.0,17.0,12001.0
10,2014-06-08,152,84798,4895.0,9.0,4898.0
10,2014-06-09,280,113680,10285.0,20.0,16671.0
10,2014-06-10,630,262417,20399.8,32.0,21046.25
10,2014-06-11,308,103133,29102.000000000004,15.0,29808.700000000004
10,2014-06-12,851,303015,53369.75000000001,41.0,59535.73
10,2014-06-13,187,114473,11529.0,11.0,11529.0
10,2014-06-14,476,353452,13468.0,28.0,13468.0
10,2014-06-15,493,265129,14032.0,48.0,20719.0
10,2014-06-16,170,84505,6029.0,10.0,6029.0
10,2014-06-17,221,93050,18109.0,14.0,20293.0
10,2014-06-18,306,171030,36920.0,19.0,37577.0
10,2014-06-19,272,141398,30422.0,17.0,32522.0
10,2014-06-20,170,115027,8148.0,10.0,8148.0
10,2014-06-21,255,87133,17315.0,15.0,17315.0
10,2014-06-22,238,121927,30091.0,15.0,30367.0
10,2014-06-23,272,146156,7691.0,16.0,7691.0
10,2014-06-24,170,99962,6313.0,10.0,6313.0
10,2014-06-25,306,207469,20810.0,21.0,20819.0
10,2014-06-26,306,150801,23444.0,18.0,23444.0
10,2014-06-27,323,158815,8029.0,19.0,8029.0
10,2014-06-28,595,361333,14146.0,39.0,14541.0
10,2014-06-29,187,125839,6648.0,13.0,7424.0
10,2014-06-30,187,78411,14813.0,13.0,16663.0
10,2014-07-01,144,83488,26128.0,12.0,26128.0
10,2014-07-02,364,203123,15389.0,29.0,16096.0
10,2014-07-03,420,236658,22722.0,30.0,22722.0
10,2014-07-04,105,38395,2919.0,8.0,3626.0
10,2014-07-05,288,153396,9669.0,22.0,11658.0
10,2014-07-06,289,151003,5471.0,20.0,9082.0
10,2014-07-07,234,143551,7736.0,13.0,7736.0
10,2014-07-08,95,45546,2032.0,5.0,2032.0
10,2014-07-09,300,138892,11547.0,16.0,12736.0
10,2014-07-10,525,263129,15332.74,46.0,16051.63
10,2014-07-11,264,77971,11857.14,13.0,14280.119999999999
10,2014-07-12,391,127068,14749.0,19.0,16679.0
10,2014-07-13,360,254398,8739.0,20.0,8739.0
10,2014-07-14,252,76889,6308.0,14.0,6308.0
10,2014-07-15,324,156115,8653.0,19.0,8656.0
10,2014-07-16,378,181826,16737.0,21.0,16737.0
10,2014-07-17,108,71378,5675.0,6.0,5675.0
10,2014-07-18,144,55848,7002.0,8.0,7002.0
10,2014-07-19,486,213137,22468.0,28.0,22471.0
10,2014-07-20,378,182823,15326.0,22.0,15636.0
10,2014-07-21,450,177789,38611.0,25.0,38611.0
10,2014-07-22,324,155366,13347.0,18.0,13347.0
10,2014-07-23,504,300441,44235.0,29.0,44477.0
10,2014-07-24,288,136316,8461.0,16.0,8461.0
10,2014-07-25,450,346543,13092.0,26.0,13480.0
10,2014-07-26,270,131589,5109.0,15.0,5109.0
10,2014-07-27,216,66896,35611.0,12.0,35611.0
10,2014-07-28,252,123032,11216.0,14.0,11216.0
10,2014-07-29,162,119830,24460.0,9.0,24460.0
10,2014-07-30,198,105325,10135.0,21.0,28175.0
10,2014-07-31,234,122852,8274.0,17.0,14628.0
10,2014-08-01,456,438285,37399.0,39.0,38106.0
10,2014-08-02,286,198150,18777.0,25.0,19343.0
10,2014-08-03,616,423233,25088.0,53.0,28250.0
10,2014-08-04,150,67208,3799.0,10.0,3799.0
10,2014-08-05,432,267861,15457.0,29.0,16298.0
10,2014-08-06,272,136583,12048.0,18.0,13644.0
10,2014-08-07,198,117502,5008.0,11.0,5008.0
10,2014-08-08,399,238456,10414.0,24.0,11687.0
10,2014-08-09,200,103445,3268.0,13.0,6835.0
10,2014-08-10,441,178873,15194.490000000002,22.0,17624.57
10,2014-08-11,484,173603,23884.510000000002,24.0,24594.210000000003
10,2014-08-12,529,279004,15103.0,23.0,15103.0
10,2014-08-13,304,173016,9079.0,18.0,12687.0
10,2014-08-14,266,132118,13551.0,17.0,14423.0
10,2014-08-15,418,189207,8673.0,24.0,9190.0
10,2014-08-16,437,168546,11270.0,24.0,11784.0
10,2014-08-17,570,311188,17761.0,33.0,18227.0
10,2014-08-18,399,213952,55620.0,21.0,55620.0
10,2014-08-19,456,168372,42138.0,50.0,52626.0
10,2014-08-20,437,205393,12286.0,24.0,14649.0
10,2014-08-21,437,214486,14998.0,23.0,14998.0
10,2014-08-22,304,165188,8071.0,17.0,8625.0
10,2014-08-23,247,151462,9462.0,14.0,9465.0
10,2014-08-24,323,85242,11459.0,18.0,11919.0
10,2014-08-25,551,182885,14946.0,31.0,15463.0
10,2014-08-26,323,173591,30044.0,18.0,30706.0
10,2014-08-27,342,153418,16013.0,18.0,16013.0
10,2014-08-28,494,209589,13768.0,29.0,15049.0
10,2014-08-29,665,309354,20643.0,36.0,22644.0
10,2014-08-30,437,228330,25841.0,23.0,25841.0
10,2014-08-31,95,32560,2467.0,5.0,2467.0
10,2014-09-01,312,168882,15571.0,27.0,16278.0
10,2014-09-02,247,162266,8297.0,19.0,8297.0
10,2014-09-03,490,251796,44774.0,36.0,46575.0
10,2014-09-04,195,132677,30159.0,13.0,30159.0
10,2014-09-05,176,102221,5535.0,12.0,5538.0
10,2014-09-06,119,51526,7291.0,7.0,7291.0
10,2014-09-07,270,170709,5318.0,36.0,6029.0
10,2014-09-08,494,287764,9962.0,26.0,9962.0
10,2014-09-09,260,122954,12682.0,13.0,12682.0
10,2014-09-10,420,164629,15612.0,21.0,18131.0
10,2014-09-11,550,155190,26548.26,26.0,27022.279999999995
10,2014-09-12,391,163638,10630.0,17.0,10630.0
10,2014-09-13,520,247769,16828.0,28.0,19631.0
10,2014-09-14,580,199172,18075.0,36.0,24174.0
10,2014-09-15,260,98527,16055.0,14.0,16423.0
10,2014-09-16,660,356207,17840.0,33.0,17840.0
10,2014-09-17,360,145003,47698.0,19.0,56098.0
10,2014-09-18,500,233993,14401.0,27.0,15929.0
10,2014-09-19,420,234647,13064.0,24.0,13073.0
10,2014-09-20,720,426081,9190.0,41.0,11118.0
10,2014-09-21,280,126641,28253.0,15.0,28344.0
10,2014-09-22,680,287029,35428.0,65.0,37893.0
10,2014-09-23,340,165309,7281.0,19.0,9013.0
10,2014-09-24,420,190162,21070.0,26.0,33277.0
10,2014-09-25,340,137262,21448.0,33.0,50124.0
10,2014-09-26,400,158393,62781.0,28.0,84893.0
10,2014-09-27,420,173561,51349.0,28.0,60562.0
10,2014-09-28,320,154279,12868.0,19.0,15436.0
10,2014-09-29,480,295170,10620.0,24.0,10620.0
10,2014-09-30,300,124800,12632.0,15.0,12632.0
10,2014-10-01,132,84960,7359.0,12.0,8066.0
10,2014-10-02,169,88033,9433.0,13.0,9433.0
10,2014-10-03,252,154109,6613.0,21.0,7622.0
10,2014-10-04,150,106241,2790.0,10.0,2790.0
10,2014-10-05,288,151146,10166.0,18.0,10166.0
10,2014-10-06,527,302025,20685.0,33.0,20750.0
10,2014-10-07,144,94605,4091.0,9.0,5198.0
10,2014-10-08,475,263439,22379.0,27.0,22385.0
10,2014-10-09,460,256776,12922.0,34.0,26790.0
10,2014-10-10,483,232216,14589.0,23.0,14589.0
10,2014-10-11,220,86819,4362.0,10.0,4362.0
10,2014-10-12,736,348625,20001.0,33.0,20875.0
10,2014-10-13,294,125562,7907.0,14.0,7907.0
10,2014-10-14,399,244818,6926.0,20.0,6929.0
10,2014-10-15,420,110244,14916.380000000001,21.0,17604.38
10,2014-10-16,315,125008,14484.529999999999,16.0,15612.53
10,2014-10-17,630,336387,22684.949999999997,35.0,25554.949999999997
10,2014-10-18,609,196871,51293.86000000001,30.0,53614.86000000001
10,2014-10-19,504,188254,13841.689999999999,24.0,13841.689999999999
10,2014-10-20,336,125925,13666.0,17.0,14126.0
10,2014-10-21,231,80429,7892.0,11.0,7892.0
10,2014-10-22,315,122108,13178.0,15.0,13178.0
10,2014-10-23,189,74171,5703.0,9.0,5703.0
10,2014-10-24,294,149308,11777.0,15.0,12910.0
10,2014-10-25,567,304753,15843.899999999998,27.0,15843.899999999998
10,2014-10-26,294,94782,11098.0,14.0,11098.0
10,2014-10-27,231,81010,4493.0,11.0,4493.0
10,2014-10-28,294,90604,8331.0,14.0,8331.0
10,2014-10-29,357,151378,18409.0,18.0,19598.0
10,2014-10-30,210,91655,6173.0,11.0,6194.0
10,2014-10-31,147,39854,5777.0,7.0,5777.0
10,2014-11-01,564,512143,24948.0,49.0,24954.0
10,2014-11-02,195,123249,27111.0,16.0,27114.0
10,2014-11-03,182,137179,9531.0,15.0,11415.0
10,2014-11-04,285,199510,10393.0,22.0,10402.0
10,2014-11-05,80,28678,2238.0,5.0,2238.0
10,2014-11-06,374,182365,17015.0,22.0,17015.0
10,2014-11-07,432,218624,16243.0,25.0,16757.0
10,2014-11-08,323,104528,7644.0,18.0,8510.0
10,2014-11-09,420,207048,37793.0,23.0,40209.0
10,2014-11-10,588,280846,13271.0,31.0,15796.0
10,2014-11-11,286,97180,7946.0,14.0,8181.0
10,2014-11-12,345,174070,5486.0,15.0,5486.0
10,2014-11-13,462,185653,45104.340000000004,44.0,77968.71999999999
10,2014-11-14,396,180204,15420.010000000002,23.0,21519.25
10,2014-11-15,660,282778,22710.46,41.0,29725.269999999997
10,2014-11-16,572,232674,22940.579999999998,29.0,25819.039999999997
10,2014-11-17,264,71809,8494.699999999999,12.0,8494.699999999999
10,2014-11-18,352,119985,22353.660000000003,32.0,40407.02
10,2014-11-19,836,331992,50996.0,59.0,99230.0
10,2014-11-20,770,273511,54371.0,64.0,72276.0
10,2014-11-21,594,184298,33626.0,34.0,47086.0
10,2014-11-22,726,300183,40800.0,34.0,43488.0
10,2014-11-23,286,120351,10652.0,13.0,10652.0
10,2014-11-24,176,74325,2585.0,8.0,2585.0
10,2014-11-25,484,223322,33227.21000000001,24.0,34265.159999999996
10,2014-11-26,528,221556,23698.29,26.0,28114.35
10,2014-11-27,396,144457,17975.66,22.0,19971.66
10,2014-11-28,594,215328,46324.86000000001,30.0,49041.61000000001
10,2014-11-29,638,265356,31993.0,31.0,34121.0
10,2014-11-30,220,89855,32018.0,11.0,34431.0
10,2014-12-01,240,220785,14915.0,21.0,15857.0
10,2014-12-02,312,160741,9818.0,29.0,14362.0
10,2014-12-03,308,189832,11496.0,23.0,11884.0
10,2014-12-04,255,135275,11062.0,18.0,11769.0
10,2014-12-05,192,91239,12837.0,13.0,13572.0
10,2014-12-06,306,96580,15695.0,19.0,16620.0
10,2014-12-07,234,151747,31715.0,13.0,31715.0
10,2014-12-08,285,79014,7509.0,15.0,7509.0
10,2014-12-09,460,198990,15609.0,25.0,17911.0
10,2014-12-10,399,188711,11523.0,23.0,12517.0
10,2014-12-11,330,147302,13301.0,17.0,14919.0
10,2014-12-12,690,370581,25038.1,32.0,25292.47
10,2014-12-13,391,125385,16575.08,19.0,18193.08
10,2014-12-14,414,139272,25739.72,21.0,27592.72
10,2014-12-15,575,174272,48012.27999999999,45.0,49057.52
10,2014-12-16,598,252510,42471.92000000001,26.0,42471.92000000001
10,2014-12-17,575,250597,43718.32,30.0,46405.97
10,2014-12-18,690,212692,64383.88,33.0,68234.68
10,2014-12-19,1058,447555,40943.369999999995,48.0,42069.369999999995
10,2014-12-20,1449,663422,101775.90999999999,72.0,150423.05
10,2014-12-21,736,273846,46317.33,34.0,47424.67
10,2014-12-22,782,403479,24840.0,34.0,24840.0
10,2014-12-23,322,109175,12915.0,14.0,12915.0
10,2014-12-24,713,279490,58721.0,33.0,62275.0
10,2014-12-25,506,250836,11410.0,23.0,11413.0
10,2014-12-26,828,354803,27425.0,43.0,34553.0
10,2014-12-27,1242,501255,44034.0,58.0,44113.0
10,2014-12-28,575,193605,20456.0,25.0,20456.0
10,2014-12-29,1104,387919,42254.0,51.0,44714.0
10,2014-12-30,1495,564676,58378.0,74.0,62899.0
10,2014-12-31,1978,808757,71991.0,100.0,78215.0
10,2015-01-03,468,156487,13901.179999999998,19.0,13904.179999999998
10,2015-01-04,243,103379,7569.0,10.0,7572.0
10,2015-01-05,700,290556,41493.0,26.0,41497.0
10,2015-01-06,174,79541,1349.0,6.0,1349.0
10,2015-01-07,390,133397,6325.02,13.0,6325.02
10,2015-01-08,217,87492,8366.710000000001,7.0,8366.710000000001
10,2015-01-09,480,139509,12731.459999999997,21.0,23317.62
10,2015-01-10,264,102110,3350.0,8.0,3350.0
10,2015-01-13,432,211690,8962.09,18.0,8962.09
10,2015-01-14,408,177441,9151.64,38.0,9214.64
10,2015-01-15,288,106440,22476.72,12.0,22476.72
10,2015-01-16,504,153839,16227.0,21.0,16227.0
10,2015-01-17,720,252228,15090.0,31.0,15093.0
10,2015-01-18,624,216241,18816.920000000002,46.0,19608.920000000002
10,2015-01-19,432,157803,12081.0,19.0,12271.0
10,2015-01-20,576,266593,11509.0,24.0,11509.0
10,2015-01-21,384,158493,16191.0,16.0,16191.0
10,2015-01-22,432,224215,6747.0,18.0,6747.0
10,2015-01-23,384,204468,9864.0,17.0,9867.0
10,2015-01-24,528,225156,16362.0,23.0,16365.0
10,2015-01-25,504,275196,24547.0,22.0,25472.0
10,2015-01-26,168,64933,4902.9,7.0,4902.9
10,2015-01-27,336,164372,13715.92,14.0,13715.92
10,2015-01-28,240,102782,4787.17,10.0,4787.17
10,2015-01-29,528,195776,10195.0,22.0,10195.0
10,2015-01-30,288,105171,12711.0,12.0,12711.0
10,2015-01-31,504,191423,10577.0,22.0,10847.0
10,2015-02-01,576,234116,8093.0599999999995,27.0,10875.120000000006
10,2015-02-03,234,100266,2362.68,9.0,2362.68
10,2015-02-04,378,175793,18313.0,14.0,18313.0
10,2015-02-05,224,57364,3565.0,8.0,3565.0
10,2015-02-06,406,164370,5500.4,14.0,5500.4
10,2015-02-07,300,92115,10461.0,10.0,10461.0
10,2015-02-08,434,129545,4531.56,14.0,4531.56
10,2015-02-09,192,56284,6377.9,8.0,9906.619999999999
10,2015-02-10,330,51542,16469.0,10.0,16469.0
10,2015-03-01,528,188915,23810.0,24.0,26610.54
10,2015-03-03,364,158024,8089.53,16.0,8095.53
10,2015-03-04,351,106916,14130.0,14.0,14350.0
10,2015-03-05,308,117432,33574.0,11.0,33574.0
10,2015-03-06,319,141337,5226.79,11.0,5226.79
10,2015-03-07,450,147759,12100.509999999998,15.0,12100.509999999998
10,2015-03-08,248,75288,5107.0,8.0,5107.0
10,2015-03-09,320,78427,7530.110000000001,10.0,7530.110000000001
10,2015-03-10,495,148477,40878.0,16.0,40933.0
10,2015-03-13,442,151133,26528.39,17.0,26528.39
10,2015-03-14,650,259703,11411.85,25.0,11411.85
10,2015-03-15,442,178107,12641.01,18.0,12767.16
10,2015-03-16,104,55042,2926.29,4.0,2926.29
10,2015-03-17,338,166456,9690.09,14.0,10556.09
10,2015-03-18,312,131763,9375.93,12.0,9375.93
10,2015-03-19,364,149921,6823.37,14.0,6823.37
10,2015-03-20,338,111998,25785.0,13.0,25785.0
10,2015-03-21,442,182063,6880.39,17.0,6880.39
10,2015-03-22,182,45218,6449.5599999999995,7.0,6449.5599999999995
10,2015-03-23,234,63570,7119.71,12.0,8480.04
10,2015-03-24,338,104825,7902.889999999999,14.0,8966.89
10,2015-03-25,962,299214,28938.53,47.0,49158.53
10,2015-03-26,520,183776,14319.59,26.0,14706.04
10,2015-03-27,312,113602,10258.65,13.0,12227.65
10,2015-03-28,676,282370,13025.54,26.0,13025.54
10,2015-03-29,208,56508,5110.0,8.0,5110.0
10,2015-03-30,390,134889,40024.0,16.0,41757.0
10,2015-03-31,468,197295,7061.0,18.0,7061.0
10,2015-04-01,480,203465,41241.81999999999,23.0,44016.82
10,2015-04-03,338,148403,10365.35,13.0,10365.35
10,2015-04-04,702,261259,16250.0,26.0,16250.0
10,2015-04-05,532,207992,12272.0,19.0,12272.0
10,2015-04-06,580,217958,22936.3,20.0,22936.3
10,2015-04-07,120,22328,8934.42,4.0,8934.42
10,2015-04-08,651,234852,12367.0,22.0,12371.0
10,2015-04-09,672,200049,33339.37,21.0,33339.37
10,2015-04-10,330,86441,12541.0,10.0,12541.0
10,2015-04-13,270,100059,9133.0,10.0,9133.0
10,2015-04-14,405,103849,19122.0,70.0,115199.0
10,2015-04-15,324,125668,28813.0,26.0,64088.0
10,2015-04-16,243,79049,3985.0,35.0,14145.0
10,2015-04-17,675,240155,25232.0,31.0,33636.0
10,2015-04-18,729,245391,30369.0,28.0,32049.0
10,2015-04-19,243,124799,7808.0,11.0,11168.0
10,2015-04-20,513,184896,17412.32,21.0,19075.64
10,2015-04-21,459,167034,16030.32,22.0,19337.96
10,2015-04-22,378,128224,7127.32,16.0,9629.64
10,2015-04-23,567,261041,8663.0,21.0,8663.0
10,2015-04-24,486,184771,15884.32,22.0,17154.32
10,2015-04-25,648,268002,10126.32,26.0,11789.64
10,2015-04-26,351,97792,7690.32,15.0,7744.32
10,2015-04-27,594,192436,10228.89,27.0,11937.78
10,2015-04-28,297,150474,4646.89,11.0,4646.89
10,2015-04-29,351,125577,11605.89,13.0,11605.89
10,2015-04-30,189,60085,6826.89,7.0,6826.89
10,2015-05-01,648,242596,19518.65,30.0,19986.56
